Registration_number,Gender_id,Domicile_id,Program_id,Session_id,Year_id,Status_id,Merit_rank,Academic_Standing_University,Academic_Standing_Department,Academic_Standing_Batch,PreAdmission_Score,Max_PreAdmission_score,Average_CourseCode_HUM_Gpa,Average_CourseCode_CSC_Gpa,Average_CourseCode_MTH_Gpa,Average_CourseCode_PHY_Gpa,Average_CourseCode_EEE_Gpa,Average_CourseCode_BIO_Gpa,Average_CourseCode_CSE_Gpa,Average_CourseCode_MGT_Gpa,Average_CourseCode_ENV_Gpa,Average_CourseCode_CSD_Gpa,Matric_inter_Improvement_index,Average_CGPA,Matric_Degree_id,Matric_Board_id,Matric_Marks,Max_Matric_Marks,Matric_Percentage,Matric_Rank,Matric_Board_Performance_Avg_Standpoint,Matric_Degree_Performance_Avg_Standpoint,Matric_Domicile_Performance_Avg_Standpoint,Matric_Performance_Avg_Standpoint,Matric_Student_Performance_Score,Inter_Board_id,Inter_Degree_id,Inter_Subject_id,Inter_Marks,Max_Inter_Marks,Inter_Percentage,Inter_Rank,Inter_Board_Performance_Avg_Standpoint,Inter_Degree_Performance_Avg_Standpoint,Inter_Domicile_Performance_Avg_Standpoint,Inter_Subject_Performance_Avg_Standpoint,inter_performance_Avg_Standpoint,Inter_Student_Performance_score,GPA_Semester_1,GPA_Semester_2,GPA_Semester_3,GPA_Semester_4,GPA_Semester_5,GPA_Semester_6,GPA_Semester_7,GPA_Semester_8,GPA_Semester_9,GPA_Semester_10,GPA_Semester_11,GPA_Semester_12
ciit/fa16-bcs-2174/isb,1,7,1,5,3,2,2131,30,30,28,NULL,NULL,2.775,2.248,2.314,2.695,2.435,2.94,NULL,2.93,NULL,NULL,-0.03,2.44,1,28,819,1050,0.78,2806,-14.06,-13.67,-14.3,-0.39,3124,28,4,8,395,520,0.759615,1749,4.77,2.33,4.74,4.58,10.3,1808,3,2.39,2.93,2.06,1.59,1.93,2.09,2.94,3,NULL,NULL,NULL
ciit/fa16-bcs-2177/isb,2,NULL,1,5,NULL,1,3566,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2188,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2636,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2205/isb,1,7,1,5,3,2,2083,45,44,50,NULL,NULL,2.745,2.6868,2.658,2.66,2.535,3.36,NULL,2.47,NULL,NULL,-0.09,2.7,1,28,889,1050,0.846666667,1851,-0.42,-0.1,-0.73,6.4,1973,28,6,4,395,510,0.77451,1551,6.28,9.03,6.25,10.93,11.81,1441,2.64,2.68,2.47,2.75,2.6,2.66,2.44,3.36,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2254/isb,1,5,1,5,3,2,1220,26,26,22,NULL,NULL,2.22666666666667,2.0548,1.416,2.185,1.46,2.66,NULL,2.02,NULL,NULL,-0.18,1.77,1,28,881,1050,0.839047619,1982,-1.98,-1.65,2.7,5.62,1982,28,4,4,349,510,0.684314,2751,-2.88,-5.31,1.12,1.75,2.66,3197,3.06,1.31,2.02,1.14,0.9,0.8,0.94,2.33,2.6,2.72,1.7,NULL
ciit/fa16-bcs-2291/isb,1,7,1,5,3,2,581,49,47,53,NULL,NULL,2.85333333333333,2.512,2.648,2.675,2.355,3.43,NULL,2.35,NULL,NULL,-0.19,2.59,1,28,965,1050,0.919047619,484,14.4,14.63,14,13.77,601,28,4,8,389,520,0.748077,1943,3.6,1.16,3.57,3.4,9.13,1978,2.86,2.81,2.35,2.07,2.36,2.27,2.54,3.43,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2361/isb,1,7,1,5,3,2,1519,63,61,67,NULL,NULL,2.97833333333333,2.9224,2.804,2.85,2.85,3.65,NULL,2.82,NULL,NULL,-0.15,2.94,1,28,980,1050,0.933333333,270,17.32,17.54,16.91,15.23,388,28,4,8,412,520,0.792308,1292,8.09,5.64,8.05,7.9,13.61,1367,2.81,2.89,2.82,2.75,2.88,2.74,3.01,3.65,NULL,NULL,NULL,NULL
ciit/fa16-bcs-238/isb,1,1,1,5,3,2,572,76,73,79,NULL,NULL,3.345,3.0528,3.134,3.355,2.9,3.59,NULL,3.06,NULL,NULL,0.05,3.14,1,4,858,1100,0.78,2806,-25.26,-13.67,-12.99,-0.39,3248,4,4,4,452,550,0.821818,879,5.5,8.63,11.7,15.74,16.61,1152,3.57,3.14,3.06,2.95,2.74,3.06,3.01,3.59,NULL,NULL,NULL,NULL
ciit/fa16-bcs-240/isb,1,7,1,5,2,1,1355,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,-0.05,NULL,1,22,875,1050,0.833333333,2074,-1.82,-2.81,-3.45,5.04,2414,22,4,4,434,550,0.789091,1323,4.71,5.32,7.72,12.41,13.29,1510,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2417/isb,1,7,1,5,3,2,1655,55,53,60,NULL,NULL,2.68,2.58923076923077,2.624,3.11,2.545,3.35,NULL,3.14,NULL,NULL,0.07,2.64,1,11,916,1100,0.832727273,2084,-4.65,-2.94,-3.57,4.98,2488,11,4,8,488,550,0.887273,199,14.88,15.27,17.68,17.54,23.24,350,1.44,3.08,3.14,2.73,2.76,2.53,2.34,2.36,3.35,NULL,NULL,NULL
ciit/fa16-bcs-2486/isb,1,NULL,1,5,NULL,1,3569,33,33,32,NULL,NULL,2.56,2.56,2.56,2.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.56,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2193,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2637,2.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2517/isb,1,7,1,5,3,2,425,55,53,60,NULL,NULL,2.93833333333333,2.5056,2.518,2.87,2.85,3.34,NULL,2.81,NULL,NULL,-0.05,2.62,1,28,926,1050,0.881904762,1164,6.79,7.07,6.44,9.99,1308,28,4,8,434,520,0.834615,711,12.39,9.93,12.34,12.19,17.9,805,2.68,3.06,2.81,2.02,2.89,1.47,2.68,3.34,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2520/isb,1,7,1,5,3,2,785,20,21,18,NULL,NULL,2.998,1.72666666666667,2.158,1.395,1.885,NULL,NULL,2.91,NULL,NULL,-0.20,2.28,1,28,926,1050,0.881904762,1164,6.79,7.07,6.44,9.99,1309,22,4,8,775,1100,0.704545,2540,-3.98,-3.26,-0.85,-1.02,4.72,3164,2.79,3.25,2.91,1.99,0,NULL,1.9,0.86,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2602/isb,2,5,1,5,3,2,1126,89,87,90,NULL,NULL,3.40571428571429,3.4128,3.19,3.415,3.3,3.49,NULL,3.2,NULL,NULL,-0.16,3.38,1,28,876,1050,0.834285714,2061,-2.95,-2.62,1.67,5.14,2065,28,4,4,357,510,0.7,2577,-1.29,-3.72,2.71,3.34,4.25,2504,3.24,3.59,3.2,2.96,3.4,3.8,3.34,3.49,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2612/isb,1,7,1,5,3,2,1701,65,62,68,NULL,NULL,3.09666666666667,3.0368,2.696,3.11,2.82,3.5,NULL,2.64,NULL,NULL,-0.14,3.02,1,22,920,1100,0.836363636,2022,-1.18,-2.2,-2.83,5.35,2367,22,4,8,395,550,0.718182,2390,-2.58,-1.87,0.54,0.37,6.1,2498,3.01,3.21,2.64,2.31,3,3.48,2.98,3.5,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2688/isb,2,5,1,5,3,2,2066,71,68,73,NULL,NULL,3.17333333333333,2.95961538461539,2.964,3.085,2.815,3.55,NULL,3.15,NULL,NULL,-0.06,2.96,1,28,829,1050,0.78952381,2713,-12.11,-11.73,-7.96,0.58,2988,28,6,4,378,510,0.741176,2054,2.9,5.64,6.89,7.53,8.43,1748,3.26,2.91,3.15,2.75,2.48,2.17,3.42,3.55,NULL,NULL,NULL,NULL
ciit/fa16-bcs-27/isb,1,NULL,1,5,NULL,2,3568,34,34,35,NULL,NULL,2.91166666666667,2.426,2.468,2.9,1.94,3.85,NULL,2.02,NULL,NULL,NULL,2.57,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2187,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2648,3.32,2.48,2.02,2.26,1.86,2.15,2.61,3.85,NULL,NULL,NULL,NULL
ciit/fa16-bcs-273/isb,1,5,1,5,3,2,887,69,67,71,NULL,NULL,2.99833333333333,3.0712,3.144,3.05,2.94,2.83,NULL,2.96,NULL,NULL,-0.06,3.05,1,28,846,1050,0.805714286,2524,-8.8,-8.44,-4.47,2.23,2776,28,4,8,831,1100,0.755455,1808,4.35,1.91,8.34,4.15,9.88,1735,3.21,2.89,2.96,3.33,2.92,3.14,3.14,2.83,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2734/isb,1,NULL,1,5,NULL,2,3563,88,85,89,NULL,NULL,3.535,3.254,3.372,3.465,3.105,3.94,NULL,3.41,NULL,NULL,NULL,3.35,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2194,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2650,3.57,3.36,3.41,3.26,2.8,3.2,3.23,3.94,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2759/isb,1,7,1,5,3,2,825,98,97,100,NULL,NULL,3.72428571428571,3.72076923076923,3.62,3.655,3.705,3.85,NULL,3.75,NULL,NULL,-0.10,3.7,1,28,886,1050,0.843809524,1891,-1,-0.68,-1.31,6.11,2021,28,6,4,386,510,0.756863,1787,4.49,7.24,4.46,9.13,10.02,1680,3.75,3.56,3.75,3.52,3.66,3.62,3.91,3.85,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2822/isb,1,7,1,5,3,1,1773,11,10,8,NULL,NULL,1.47,0.98,1.47,1.47,NULL,NULL,NULL,NULL,NULL,NULL,-0.09,2.94,1,28,956,1050,0.91047619,602,12.64,12.89,12.25,12.9,740,22,4,8,455,550,0.827273,804,8.63,9.19,11.6,11.45,17.16,1006,2.94,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-283/isb,1,5,1,5,3,1,962,15,15,13,NULL,NULL,1.655,1.56,1.37,1.94,NULL,NULL,NULL,NULL,NULL,NULL,-0.06,1.66,1,28,812,1050,0.773333333,2890,-15.43,-15.03,-11.44,-1.07,3134,28,4,8,378,520,0.726923,2265,1.45,-0.99,5.45,1.26,6.98,2160,1.94,1.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2867/isb,1,NULL,1,5,NULL,2,3561,62,59,64,NULL,NULL,3.52166666666667,2.6136,2.812,2.925,2.88,3.31,NULL,3.54,NULL,NULL,NULL,2.89,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2192,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2649,3.63,3.51,3.54,2.43,2.22,2.06,2.42,3.31,NULL,NULL,NULL,NULL
ciit/fa16-bcs-289/isb,1,7,1,5,3,2,1158,91,89,93,NULL,NULL,3.42666666666667,3.4384,3.418,3.39,3.285,3.79,NULL,3.21,NULL,NULL,-0.06,3.45,1,22,919,1100,0.835454545,2037,-1.37,-2.38,-3.01,5.26,2379,22,4,8,430,550,0.781818,1418,3.96,4.58,6.99,6.83,12.55,1614,3.55,3.23,3.21,3.55,3.36,3.48,3.41,3.79,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2906/isb,1,7,1,5,3,2,1545,46,44,51,NULL,NULL,2.57166666666667,2.5304,2.738,2.525,2.08,3.17,NULL,2.16,NULL,NULL,-0.17,2.56,1,11,934,1050,0.88952381,996,9.1,8.62,7.99,10.76,1116,11,4,8,811,1100,0.737273,2113,-0.38,0.06,2.47,2.31,8.03,2251,2.64,2.41,2.16,3.24,2,2.34,2.55,3.17,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2908/isb,1,NULL,1,5,NULL,2,3564,77,75,81,NULL,NULL,3.3,2.95411764705882,3.022,2.75,3.385,3.41,NULL,2.93,NULL,3.12888888888889,NULL,3.1,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2190,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2654,3.42,3.35,2.96,2.9,3,2.98,2.75,3.41,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2930/isb,1,NULL,1,5,NULL,2,3565,31,31,30,NULL,NULL,2.76,2.1576,2.408,2.825,1.935,3.31,NULL,1.95,NULL,NULL,NULL,2.35,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2191,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2655,2.87,2.78,1.95,2.36,1.92,1.67,1.98,3.31,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2931/isb,1,7,1,5,3,2,1843,90,88,91,NULL,NULL,3.31285714285714,3.4352,3.304,3.235,3.505,3.46,NULL,3.33,NULL,NULL,-0.16,3.4,1,28,884,1050,0.841904762,1930,-1.39,-1.07,-1.7,5.91,2056,28,6,4,362,510,0.709804,2498,-0.29,2.45,-0.31,4.34,5.25,2347,3.18,3.29,3.33,3.36,3.68,3.48,3.39,3.46,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2936/isb,1,7,1,5,3,2,2798,86,84,88,NULL,NULL,3.46142857142857,3.2508,3.324,3.395,3.225,3.7,NULL,3.25,NULL,NULL,-1.00,3.31,2,27,731,900,0.812222222,2408,6.16,5.88,-7.74,2.89,1917,27,1,8,0,1100,0,-1,NULL,NULL,NULL,NULL,NULL,2651,3.32,3.47,3.25,3.29,3.2,2.94,3.29,3.7,NULL,NULL,NULL,NULL
ciit/fa16-bcs-294/isb,1,NULL,1,5,NULL,2,3560,87,85,89,NULL,NULL,3.47,3.2284,3.466,3.435,3.15,3.7,NULL,3.38,NULL,NULL,NULL,3.33,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2189,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2652,3.55,3.32,3.38,3.54,2.92,3.14,3.06,3.7,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2968/isb,1,7,1,5,2,1,1611,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0.11,NULL,1,24,781,1050,0.743809524,3156,-40.64,-21.03,-21.67,-4.08,3529,24,4,4,456,550,0.829091,785,9.66,9.37,11.78,16.48,17.34,947,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-2984/isb,1,NULL,1,5,NULL,2,3562,83,80,85,NULL,NULL,3.215,3.3,3.17,3.16,2.985,3.68,NULL,2.97,NULL,NULL,NULL,3.28,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2209,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2653,3.38,2.94,2.97,3.28,3,3.6,3.35,3.68,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3040/isb,1,7,1,5,3,2,1331,47,45,52,NULL,NULL,2.96571428571429,2.7372,2.652,2.505,2.535,3.85,NULL,2.41,NULL,NULL,-0.19,2.77,1,22,930,1050,0.885714286,1082,9.09,7.85,7.22,10.38,1178,22,4,4,789,1100,0.717273,2411,-2.67,-1.97,0.44,5.1,6.01,2508,2.75,2.26,2.41,2.92,2.66,2.38,2.89,3.85,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3097/isb,1,7,1,5,3,2,2122,53,50,58,NULL,NULL,3.16571428571429,2.7508,2.804,2.83,2.67,3.94,NULL,2.96,NULL,NULL,-0.12,2.86,1,28,898,1050,0.855238095,1718,1.34,1.64,1.01,7.27,1838,22,4,8,415,550,0.754545,1820,1.16,1.81,4.22,4.06,9.78,1991,2.93,2.73,2.96,2.7,2.38,2.72,2.56,3.94,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3107/isb,1,8,1,5,3,2,2013,62,60,65,NULL,NULL,2.79333333333333,2.634,2.76,2.525,2.735,3.7,NULL,2.96,NULL,NULL,-0.06,2.75,2,27,698,900,0.775555556,2848,-3,-3.29,-6.56,-0.84,2643,13,4,8,400,550,0.727273,2251,5.63,-0.95,2.84,1.29,7.02,2097,2.79,2.26,2.96,3.41,2.51,1.93,2.41,3.7,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3122/isb,1,7,1,5,3,2,1109,33,33,34,NULL,NULL,2.46666666666667,2.4588,2.424,2.505,2.42,2.53,NULL,2.65,NULL,NULL,-0.07,2.43,1,28,851,1050,0.81047619,2444,-7.82,-7.47,-8.1,2.71,2792,28,4,8,394,520,0.757692,1775,4.57,2.13,4.54,4.38,10.1,1846,1.99,2.82,2.65,2.13,2.19,2.6,2.56,2.53,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3131/isb,2,7,1,5,3,1,1884,18,19,17,NULL,NULL,2.115,1.94,2.115,2.115,NULL,NULL,NULL,NULL,NULL,NULL,0.07,2.12,1,24,834,1100,0.758181818,3042,-35.91,-18.11,-18.74,-2.61,3462,24,6,4,447,550,0.812727,1020,7.95,12.92,10.12,14.82,15.68,1000,2.64,1.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-317/isb,1,7,1,5,3,2,1367,45,43,49,NULL,NULL,2.91166666666667,2.7496,2.54,2.85,2.5,3.55,NULL,2.52,NULL,NULL,0.10,2.78,1,28,698,1050,0.664761905,3412,-37.65,-37.12,-37.75,-12.13,3667,5,6,4,401,550,0.729091,2217,-3.03,4.41,1.64,6.3,7.2,2249,3.06,2.64,2.52,2.24,2.48,2.94,2.82,3.55,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3185/isb,2,7,1,5,3,2,2151,59,57,63,NULL,NULL,3.28428571428571,2.7784,2.874,3.05,3.065,3.8,NULL,3.19,NULL,NULL,-0.13,2.94,1,28,919,1050,0.875238095,1325,5.43,5.71,5.08,9.31,1431,28,4,8,394,520,0.757692,1775,4.57,2.13,4.54,4.38,10.1,1845,3.44,2.66,3.19,2.54,2.94,2.36,2.59,3.8,NULL,NULL,NULL,NULL
ciit/fa16-bcs-320/isb,1,5,1,5,3,2,2843,48,46,53,NULL,NULL,2.385,2.6104,2.248,1.74,2.44,3.115,NULL,2.41,NULL,NULL,-1.00,2.54,2,27,675,900,0.75,3101,-9.39,-9.68,-16.46,-3.45,3084,27,1,4,0,1100,0,-1,NULL,NULL,NULL,NULL,NULL,2642,1.74,2.47,2.41,2.31,2.47,2.66,2.75,3.48,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3201/isb,1,7,1,5,3,1,1839,15,15,13,NULL,NULL,1.245,1.05666666666667,1.1,1.245,NULL,NULL,NULL,NULL,NULL,NULL,0.08,1.21,1,22,836,1100,0.76,3027,-17.08,-17.74,-18.37,-2.43,3291,22,4,4,450,550,0.818182,933,7.7,8.27,10.67,15.37,16.24,1135,1.69,1.4,0.8,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3205/isb,1,NULL,1,5,NULL,1,3556,12,12,11,NULL,NULL,1.76,1.5275,1.46666666666667,2.2,0,NULL,NULL,0,NULL,NULL,NULL,2.2,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2207,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2643,2.69,1.71,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3232/isb,1,NULL,1,5,NULL,2,3557,18,18,17,NULL,NULL,1.47,1.5356,1.88,1.3,1.53,2.64,NULL,1.14,NULL,NULL,NULL,1.56,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2208,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2644,1.44,1.51,1.09,1.61,0.6,1.14,2,2.18,2.46,2.64,0.49,0
ciit/fa16-bcs-3339/isb,1,7,1,5,3,1,753,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,1,11,900,1050,0.857142857,1687,1.26,2.03,1.4,7.47,1812,11,4,8,470,550,0.854545,476,11.55,11.95,14.36,14.22,19.92,655,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3374/isb,2,NULL,1,5,NULL,2,3553,45,43,49,NULL,NULL,3.13666666666667,2.4588,2.45,3.1,2.455,3.65,NULL,2.77,NULL,NULL,NULL,2.61,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2204,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2645,3.21,2.99,2.77,1.64,2.14,2.2,2.25,3.65,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3390/isb,1,NULL,1,5,NULL,1,3554,16,16,15,NULL,NULL,2.158,1.23444444444444,1.2875,2.54,1.72,NULL,NULL,1.99,NULL,NULL,NULL,1.71,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2205,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2646,1.86,2.54,1.99,1.58,1.45,0.86,NULL,0,0,NULL,NULL,NULL
ciit/fa16-bcs-3413/isb,1,NULL,1,5,NULL,2,3555,32,32,31,NULL,NULL,2.69,2.5492,2.404,2.525,2.355,3.26,NULL,2.52,NULL,NULL,NULL,2.58,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2206,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2647,2.86,2.32,2.52,2.16,2.19,2.37,2.93,3.26,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3435/isb,2,5,1,5,3,1,1280,13,13,11,NULL,NULL,1.69,1.69,1.69,1.69,NULL,NULL,NULL,NULL,NULL,NULL,-0.11,1.69,1,28,838,1050,0.798095238,2642,-10.36,-9.99,-6.11,1.45,2889,28,4,4,362,510,0.709804,2498,-0.29,-2.72,3.71,4.34,5.25,2379,1.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3439/isb,1,5,1,5,3,2,910,77,74,81,NULL,NULL,3.07857142857143,3.19384615384615,2.952,2.805,2.745,3.84,NULL,2.65,NULL,NULL,-0.16,3.06,1,28,921,1050,0.877142857,1278,5.82,6.1,10.89,9.5,1255,28,4,8,382,520,0.734615,2143,2.23,-0.21,6.23,2.04,7.76,2033,3.22,2.39,2.65,2.81,2.84,3.17,3.54,3.84,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3503/isb,1,7,1,5,3,2,1262,91,90,94,NULL,NULL,3.45166666666667,3.43961538461539,3.414,3.38,3.46,3.7,NULL,3.49,NULL,NULL,-0.13,3.44,1,22,876,1050,0.834285714,2061,-1.62,-2.62,-3.25,5.14,2396,28,4,8,801,1100,0.728182,2239,1.58,-0.86,1.55,1.38,7.11,2267,3.34,3.42,3.49,3.41,3.43,3.34,3.42,3.7,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3533/isb,1,7,1,5,3,2,1691,46,44,51,NULL,NULL,2.9,2.6408,2.566,2.77,2.55,3.47,NULL,2.85,NULL,NULL,-0.18,2.67,1,28,936,1050,0.891428571,963,8.74,9.01,8.38,10.96,1100,28,4,8,380,520,0.730769,2204,1.84,-0.6,1.81,1.65,7.37,2241,2.83,2.71,2.85,2.22,2.25,2.52,2.49,3.47,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3598/isb,2,7,1,5,3,2,232,84,81,86,NULL,NULL,3.52857142857143,3.2068,3.1,3.46,3.23,3.7,NULL,3.46,NULL,NULL,-0.01,3.27,1,22,988,1100,0.898181818,826,11.69,10.38,9.75,11.65,914,22,4,8,489,550,0.889091,183,14.99,15.45,17.86,17.73,23.43,340,3.51,3.41,3.46,2.56,3,3.34,3.19,3.7,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3604/isb,1,NULL,1,5,NULL,2,3558,72,69,74,NULL,NULL,2.96833333333333,2.9868,3.098,2.755,3.035,3.61,NULL,3.18,NULL,NULL,NULL,3.01,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2210,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2658,2.71,2.8,3.18,3.25,2.89,2.62,3.01,3.61,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3637/isb,1,NULL,1,5,NULL,2,3559,72,69,74,NULL,NULL,3.125,3.0216,3.096,3.045,2.825,3.46,NULL,3.11,NULL,NULL,NULL,3.06,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2211,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2659,3,3.09,3.11,3.14,2.54,3.38,2.79,3.46,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3641/isb,1,7,1,5,3,2,2092,57,54,61,NULL,NULL,2.72166666666667,2.706,2.688,2.725,2.195,3.82,NULL,1.61,NULL,NULL,-0.21,2.71,1,28,917,1050,0.873333333,1361,5.04,5.33,4.7,9.12,1468,28,4,8,360,520,0.692308,2670,-2.07,-4.5,-2.09,-2.26,3.48,3215,3.04,2.41,1.61,3.19,2.78,2.54,2.29,3.82,NULL,NULL,NULL,NULL
ciit/fa16-bcs-367/isb,2,7,1,5,3,2,964,80,78,83,NULL,NULL,3.1,3.22307692307692,3.162,2.99,3.2,3.59,NULL,3.05,NULL,NULL,-0.17,3.21,1,28,940,1050,0.895238095,885,9.52,9.78,9.15,11.35,1018,28,4,8,821,1100,0.746364,1960,3.42,0.98,3.39,3.23,8.96,1998,2.94,3.04,3.05,3.39,3.35,3.34,2.94,3.59,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3691/isb,1,7,1,5,3,2,1583,88,86,90,NULL,NULL,3.38666666666667,3.3048,3.364,3.215,3.305,3.85,NULL,3.61,NULL,NULL,0.01,3.35,1,10,879,1050,0.837142857,2011,-12.38,-2.04,-2.67,5.43,2601,10,6,4,465,550,0.845455,578,11.74,16.25,13.44,18.15,19,580,3.19,3.24,3.61,3.39,3,3.14,3.36,3.85,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3704/isb,1,7,1,5,3,2,1838,46,44,51,NULL,NULL,2.59833333333333,2.4368,2.586,2.355,2.615,3.47,NULL,2.7,NULL,NULL,-0.15,2.56,1,10,983,1100,0.893636364,914,8.06,9.46,8.83,11.18,1089,10,4,8,418,550,0.76,1734,3.04,2.37,4.78,4.62,10.34,1868,2.73,1.98,2.7,2.76,2.53,2.2,2.11,3.47,NULL,NULL,NULL,NULL
ciit/fa16-bcs-3713/isb,1,NULL,1,5,NULL,2,3552,95,93,97,NULL,NULL,3.51833333333333,3.58923076923077,3.47,3.495,3.46,3.67,NULL,3.46,NULL,NULL,NULL,3.55,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2202,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2656,3.55,3.44,3.46,3.45,3.46,3.54,3.82,3.67,NULL,NULL,NULL,NULL
